path,type,size_mb,reason,delete_command
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/771/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/771/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/780/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/780/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/786/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/786/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/608/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/608/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/88/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/88/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/89/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/89/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/90/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/90/personroute.xml"""
result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_baseline_candidate_validation.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_baseline_candidate_validation.json"""
result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_smart_candidate_validation.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_smart_candidate_validation.json"""
result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_baseline_candidate_validation.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_baseline_candidate_validation.json"""
result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_smart_candidate_validation.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_smart_candidate_validation.json"""
result/phase6_smoke_baseline_20260514_220549/sumo_nets/integrated_selected/network_build_provenance.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_smoke_baseline_20260514_220549/sumo_nets/integrated_selected/network_build_provenance.json"""
result/phase_next_tierwise_expansion_continue_20260514_134922/tls_creation_remaining_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/tls_creation_remaining_candidates.csv"""
result/phase_next_tierwise_expansion_continue_20260514_135146/tls_creation_remaining_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/tls_creation_remaining_candidates.csv"""
result/phase_next_junction_factory_20260514_024017/no_crossing_geometry_diagnosis.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_junction_factory_20260514_024017/no_crossing_geometry_diagnosis.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/640/personroute.xml,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/_phase6_smoke/640/personroute.xml"""
result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_11_smoke_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/phase6_ready_11_smoke_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_113008/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113008/run_metadata.json"""
result/phase_next_pedestrian_augmented_network_20260514_113147/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113147/run_metadata.json"""
result/phase_next_pedestrian_augmented_network_20260514_113417/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113417/run_metadata.json"""
result/phase_next_pedestrian_augmented_network_20260514_113609/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113609/run_metadata.json"""
result/phase_next_pedestrian_augmented_network_20260514_120304/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/run_metadata.json"""
result/phase_next_pedestrian_augmented_network_20260514_120515/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/run_metadata.json"""
result/phase_next_pedestrian_augmented_network_20260514_120721/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/run_metadata.json"""
result/phase_next_pedestrian_augmented_network_20260514_120939/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/run_metadata.json"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/recovery_run.log,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/recovery_run.log"""
result/phase_next_real_csv_generation_samples_20260514_104959/next_expansion_strategy_after_samples.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_real_csv_generation_samples_20260514_104959/next_expansion_strategy_after_samples.md"""
result/phase_next_tierwise_expansion_20260514_125436/tierwise_expansion_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/tierwise_expansion_summary.md"""
result/phase_next_tierwise_expansion_continue_20260514_135146/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/run_metadata.json"""
result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_baseline_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_baseline_results.csv"""
result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_summary.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_summary.csv"""
result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_baseline_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_baseline_results.csv"""
result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_summary.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_summary.csv"""
result/phase511_netedit_119055_20260514_003850/phase511_expected_recovered_file.txt,file,0.00,obsolete intermediate result,"rm -f ""result/phase511_netedit_119055_20260514_003850/phase511_expected_recovered_file.txt"""
result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_smart_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_smart_results.csv"""
result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_summary.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_summary.csv"""
result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_smart_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_smart_results.csv"""
result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_summary.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_summary.csv"""
result/phase_next_tierwise_expansion_continue_20260514_134922/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/run_metadata.json"""
result/phase_next_max_recovery_20260514_194109/max_recovery_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_max_recovery_20260514_194109/max_recovery_summary.md"""
result/phase59_smart_network_pilot_20260514_001745/case_119055_edge_split_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase59_smart_network_pilot_20260514_001745/case_119055_edge_split_candidates.csv"""
result/phase_next_tierwise_expansion_20260514_125338/tierwise_expansion_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/tierwise_expansion_summary.md"""
result/phase_next_real_csv_generation_samples_20260514_104959/sample_generation_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_real_csv_generation_samples_20260514_104959/sample_generation_summary.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/recovery_top5_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/recovery_top5_candidates.csv"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_125895/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_125895/candidate_report.md"""
result/phase_next_junction_factory_20260514_024017/junction_factory_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_junction_factory_20260514_024017/junction_factory_summary.md"""
result/phase510_119055_insert_split_20260514_002144/insert_split_tllogic_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002144/insert_split_tllogic_plan.md"""
result/phase510_119055_insert_split_20260514_002251/insert_split_tllogic_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002251/insert_split_tllogic_plan.md"""
result/phase510_119055_insert_split_20260514_002452/insert_split_tllogic_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002452/insert_split_tllogic_plan.md"""
result/phase510_119055_insert_split_20260514_002533/insert_split_tllogic_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002533/insert_split_tllogic_plan.md"""
result/phase510_119055_insert_split_20260514_002556/insert_split_tllogic_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002556/insert_split_tllogic_plan.md"""
result/phase510_119055_insert_split_20260514_002633/insert_split_tllogic_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002633/insert_split_tllogic_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_113008/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113008/crossing_patch_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_113147/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113147/crossing_patch_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_113417/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113417/crossing_patch_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_113609/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113609/crossing_patch_plan.md"""
result/phase_next_max_recovery_20260514_194109/tls_remaining_3_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_max_recovery_20260514_194109/tls_remaining_3_results.csv"""
result/phase_next_pedestrian_augmented_network_20260514_120304/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/crossing_patch_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_120515/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/crossing_patch_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_120721/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/crossing_patch_plan.md"""
result/phase_next_pedestrian_augmented_network_20260514_120939/crossing_patch_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/crossing_patch_plan.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_23041/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_23041/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_23039/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_23039/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_15197/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_15197/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6425/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6425/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_7358/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_7358/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8614/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8614/candidate_report.md"""
result/phase6_smoke_baseline_20260514_220549/outputs/candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_smoke_baseline_20260514_220549/outputs/candidates.csv"""
result/phase6_smoke_baseline_20260514_220549/outputs/preprocessed_crosswalks.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_smoke_baseline_20260514_220549/outputs/preprocessed_crosswalks.csv"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6939/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6939/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8567/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8567/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9826/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9826/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6084/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6084/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6210/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6210/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8165/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8165/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_151/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_151/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9650/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_9650/candidate_report.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_6531/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_6531/candidate_report.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_8568/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_8568/candidate_report.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_23040/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_23040/candidate_report.md"""
result/t2_generated_crosswalks_20260513_185330/case_119055_generation.md,file,0.00,obsolete intermediate result,"rm -f ""result/t2_generated_crosswalks_20260513_185330/case_119055_generation.md"""
result/t2_generated_crosswalks_20260513_221249/case_119055_generation.md,file,0.00,obsolete intermediate result,"rm -f ""result/t2_generated_crosswalks_20260513_221249/case_119055_generation.md"""
result/phase_next_junction_factory_20260514_024017/next_recovery_strategy_root_level.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_junction_factory_20260514_024017/next_recovery_strategy_root_level.md"""
result/t2_generated_crosswalks_20260513_221249/case_119055_real_vs_sumo.md,file,0.00,obsolete intermediate result,"rm -f ""result/t2_generated_crosswalks_20260513_221249/case_119055_real_vs_sumo.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_15225/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_15225/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_15226/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_15226/candidate_report.md"""
result/t2_generated_crosswalks_20260513_185330/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/t2_generated_crosswalks_20260513_185330/netconvert_command.sh"""
result/t2_generated_crosswalks_20260513_221249/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/t2_generated_crosswalks_20260513_221249/netconvert_command.sh"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_167173/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_167173/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6451/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6451/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6527/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_6527/candidate_report.md"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8339/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_8339/candidate_report.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_72235/candidate_report.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_72235/candidate_report.md"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_125895/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_125895/netconvert_command.sh"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_23040/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_23040/netconvert_command.sh"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_72235/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_72235/netconvert_command.sh"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_6531/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_6531/netconvert_command.sh"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_8568/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/candidate_8568/netconvert_command.sh"""
result/phase6_smoke_baseline_20260514_220549/sumo_nets/integrated_selected/invalid_tls_references.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_smoke_baseline_20260514_220549/sumo_nets/integrated_selected/invalid_tls_references.json"""
result/phase_next_tierwise_expansion_20260514_125436/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125436/run_metadata.json"""
result/phase_next_tierwise_expansion_20260514_125338/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_20260514_125338/run_metadata.json"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/traci_smoke_test.py,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/traci_smoke_test.py"""
result/phase510_119055_insert_split_20260514_002251/netconvert_insert_split_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002251/netconvert_insert_split_command.sh"""
result/phase_next_multi_crosswalk_recovery_20260514_015058/multi_recovery_results.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_multi_crosswalk_recovery_20260514_015058/multi_recovery_results.csv"""
result/phase510_119055_insert_split_20260514_002144/netconvert_insert_split_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002144/netconvert_insert_split_command.sh"""
result/phase_next_real_csv_generation_samples_20260514_104959/candidate_tls_creation_LINK_92227/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_real_csv_generation_samples_20260514_104959/candidate_tls_creation_LINK_92227/netconvert_command.sh"""
result/phase6_smoke_baseline_20260514_220549/sumo_nets/integrated_selected/metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_smoke_baseline_20260514_220549/sumo_nets/integrated_selected/metadata.json"""
result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_baseline.sumocfg,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/phase6_smoke_baseline.sumocfg"""
result/phase_next_pedestrian_augmented_network_20260514_120939/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120939/next_strategy_after_pedestrian_augmented_network.md"""
result/phase_next_pedestrian_augmented_network_20260514_113417/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113417/next_strategy_after_pedestrian_augmented_network.md"""
result/phase_next_pedestrian_augmented_network_20260514_113609/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113609/next_strategy_after_pedestrian_augmented_network.md"""
result/phase_next_pedestrian_augmented_network_20260514_120304/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120304/next_strategy_after_pedestrian_augmented_network.md"""
result/phase_next_pedestrian_augmented_network_20260514_120515/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/next_strategy_after_pedestrian_augmented_network.md"""
result/phase_next_pedestrian_augmented_network_20260514_120721/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120721/next_strategy_after_pedestrian_augmented_network.md"""
result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_smart.sumocfg,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/phase6_smoke_smart.sumocfg"""
result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_baseline_20260514_220549/run_metadata.json"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_recovered_candidates.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/top20_recovered_candidates.csv"""
result/phase_next_pedestrian_augmented_network_20260514_113008/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113008/next_strategy_after_pedestrian_augmented_network.md"""
result/phase_next_pedestrian_augmented_network_20260514_113147/next_strategy_after_pedestrian_augmented_network.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_113147/next_strategy_after_pedestrian_augmented_network.md"""
result/phase_next_max_recovery_20260514_194109/next_recovery_strategy.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_max_recovery_20260514_194109/next_recovery_strategy.md"""
result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/run_metadata.json,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_mini_experiment_batch03_5sec_smart_20260514_220549/run_metadata.json"""
result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_baseline.sumocfg,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_baseline_20260514_220549/phase6_smoke_baseline.sumocfg"""
result/phase_next_tierwise_expansion_continue_20260514_135146/tierwise_continue_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_135146/tierwise_continue_summary.md"""
result/phase_next_119055_junction_tls_pilot_20260514_010647/candidate_crossing_edges_119055.csv,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_119055_junction_tls_pilot_20260514_010647/candidate_crossing_edges_119055.csv"""
result/phase_next_tierwise_expansion_continue_20260514_134922/tierwise_continue_summary.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_tierwise_expansion_continue_20260514_134922/tierwise_continue_summary.md"""
result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_smart.sumocfg,file,0.00,obsolete intermediate result,"rm -f ""result/phase6_recovery_smoke_smart_20260514_220549/phase6_smoke_smart.sumocfg"""
result/phase_next_pedestrian_augmented_network_20260514_120515/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_pedestrian_augmented_network_20260514_120515/netconvert_command.sh"""
result/phase_next_real_csv_generation_samples_20260514_104959/candidate_explicit_crossing_LINK_20004/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_real_csv_generation_samples_20260514_104959/candidate_explicit_crossing_LINK_20004/netconvert_command.sh"""
result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_167173/netconvert_command.sh,file,0.00,obsolete intermediate result,"rm -f ""result/phase_next_top20_crosswalk_recovery_20260514_021229/candidate_167173/netconvert_command.sh"""
result/phase510_119055_insert_split_20260514_002144/edge_1259307343_split_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002144/edge_1259307343_split_plan.md"""
result/phase510_119055_insert_split_20260514_002251/edge_1259307343_split_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002251/edge_1259307343_split_plan.md"""
result/phase510_119055_insert_split_20260514_002348/edge_1259307343_split_plan.md,file,0.00,obsolete intermediate result,"rm -f ""result/phase510_119055_insert_split_20260514_002348/edge_1259307343_split_plan.md"""
